id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply
E2a8fP14,TRUE,51,resign,white,8+0,ssf7,1910,casr,1813,D02,Queen's Pawn Game: Symmetrical Variation,4
trSe0dmW,TRUE,45,resign,white,8+0,ssf7,1903,pioner1813,1787,A40,Modern Defense,2
qIR8DFZk,TRUE,45,resign,white,8+0,ssf7,1895,sercant,1798,D02,Queen's Pawn Game: Zukertort Variation,3
dVVYTUGO,TRUE,96,resign,white,8+0,ssf7,1888,stthrash,1765,D02,Queen's Pawn Game: Chigorin Variation,4
vhNYAqVG,TRUE,72,outoftime,black,8+0,ssf7,1903,papa10,1744,A49,East Indian Defense,4
dhiV91UC,TRUE,117,outoftime,white,8+0,ssf7,1897,gazoom,1730,D02,Queen's Pawn Game: Symmetrical Variation,4
JaRJ8vUV,TRUE,63,mate,white,8+0,ssf7,1890,majeed2000,1768,D02,Queen's Pawn Game: Chigorin Variation,4
TZQgAj2Z,TRUE,36,mate,black,8+0,ssf7,1905,naddiir,1745,D02,Queen's Pawn Game: Zukertort Variation,3
9QOq8kHI,TRUE,81,resign,white,8+0,ssf7,1895,lord-st,1899,D02,Queen's Pawn Game: Zukertort Variation,3
jl6WYwGc,TRUE,72,outoftime,black,8+0,ssf7,1906,rudotato,1888,A80,Dutch Defense,2
dLVncZp2,TRUE,104,outoftime,black,8+0,ssf7,1917,chessbaazer,1822,A40,Mikenas Defense,2
BmxCdEtU,TRUE,75,mate,white,8+0,ssf7,1908,prados,1862,D02,Queen's Pawn Game: Zukertort Variation,3
7ooO85N5,TRUE,77,outoftime,white,8+0,ssf7,1898,ewgeni1935,1881,A40,Horwitz Defense,2
zfqxklpo,TRUE,128,outoftime,black,8+0,ssf7,1909,cheeky,1914,A43,Old Benoni Defense,2
2rmiVY7D,TRUE,80,outoftime,black,8+0,ssf7,1922,hephaestion,1821,D02,Queen's Pawn Game: Zukertort Variation,3
refuuxlq,TRUE,76,mate,black,8+0,ssf7,1931,younggandhi,1977,A46,Indian Game: Spielmann-Indian,4
rsqlIzJ9,TRUE,73,resign,white,8+0,ssf7,1922,evolutionrus,1872,D02,Queen's Pawn Game: Symmetrical Variation,4
hu1EtuvP,TRUE,71,outoftime,white,8+0,ssf7,1914,gennady5588,1829,A40,Horwitz Defense,2
leTpE1Fq,TRUE,70,resign,black,10+0,zzzimon,1375,jersey86,1500,C62,Ruy Lopez: Steinitz Defense,6
DszY6Pr4,FALSE,33,resign,black,10+2,thegrim123321,1384,robin512,1325,B07,Pirc Defense #4,2
FhJcOzZW,FALSE,29,resign,black,30+0,thegrim123321,1384,jdominguez,1265,A06,Zukertort Opening: Old Indian Attack,3
kKFslhlg,FALSE,55,resign,black,2+10,thegrim123321,1384,sam7neeee,1950,A04,Zukertort Opening: Sicilian Invitation,2
VVkKGe4E,TRUE,91,resign,white,20+10,thegrim123321,1377,batatinhaazul,1249,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
11VaOez1,TRUE,53,resign,white,9+0,kingestee33,1375,thegrim123321,1389,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
2akR3Bit,TRUE,49,mate,white,10+2,thegrim123321,1378,baconneggs,1361,C41,Philidor Defense,5
mG2dEz4z,TRUE,48,mate,black,10+2,deragon63,1261,thegrim123321,1371,B07,King's Pawn Game: Maroczy Defense,4
xrZnbIGD,TRUE,20,resign,black,10+9,thegrim123321,1380,brainiac007,1429,B30,Sicilian Defense: Old Sicilian,4
lOU3lddA,TRUE,87,mate,white,10+0,thegrim123321,1369,danilo1961,1368,C42,Russian Game: Damiano Variation,6
xYEVgk0W,TRUE,11,resign,white,10+0,piechess97,1290,thegrim123321,1371,C77,Ruy Lopez: Morphy Defense |  Mackenzie Variation,9
QnXuc72h,TRUE,110,draw,draw,15+3,thegrim123321,1372,merthy70,1326,B00,St. George Defense,2
ejaSwZEr,TRUE,24,resign,white,6+7,thekingdomcome,1361,thegrim123321,1383,A00,Van't Kruijs Opening,1
3ZfA3gFa,TRUE,23,resign,white,15+15,rookreversal,1217,thegrim123321,1399,A22,English Opening: King's English Variation |  Two Knights Variation,4
WoOqoYEL,TRUE,81,mate,white,15+30,thegrim123321,1387,ranie123,1447,C60,Ruy Lopez,5
EgoW2NiE,FALSE,34,resign,black,20+0,arrigo,1474,thegrim123321,1387,B01,Scandinavian Defense,2
ZctgRAt4,TRUE,103,mate,white,15+2,thegrim123321,1377,tecnoch,1351,C41,Philidor Defense #2,4
VuZ0dzhO,TRUE,29,resign,black,30+10,thegrim123321,1389,dantesmontecristo,1339,C40,King's Pawn Game: McConnell Defense,4
1cvi4Z6K,FALSE,22,resign,black,30+15,thegrim123321,1389,gallosantoss,1400,C41,Philidor Defense #2,4
E83xJFBo,FALSE,38,resign,white,10+0,morficle,1849,thegrim123321,1389,C44,Scotch Game,5
hVSNfLer,TRUE,46,mate,black,8+0,annael88,1395,thegrim123321,1378,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
XyM6zTew,TRUE,23,outoftime,white,5+5,thegrim123321,1370,ziogasparo14,1257,C61,Ruy Lopez: Bird Variation,6
5sEcA5zs,TRUE,31,resign,white,10+3,thegrim123321,1360,tcgil,1332,B00,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,5
wXnKMk3N,FALSE,51,resign,white,10+0,andre94,1311,thegrim123321,1360,C21,King's Pawn Game: Beyer Gambit,4
YPVYpEvm,FALSE,87,mate,white,20+0,lanas2007,1714,thegrim123321,1360,C64,Ruy Lopez: Classical Variation,6
rth667hB,TRUE,31,mate,white,45+30,thegrim123321,1354,onafets26,1217,C50,Italian Game,5
rb7lq7dT,TRUE,38,resign,black,15+15,shivcool,1245,thegrim123321,1346,D20,Queen's Gambit Accepted: Old Variation,5
hxMTrlzW,FALSE,43,resign,white,10+4,thegrim123321,1346,batuhh,1099,C55,Italian Game: Anti-Fried Liver Defense,6
hfNJtVnd,TRUE,105,resign,white,9+2,thegrim123321,1336,an73r05,1287,A07,King's Indian Attack: Keres Variation #2,4
jXS8xskB,FALSE,53,draw,draw,16+0,funnyanimatorjimtv,1698,grsa,1254,D14,Slav Defense: Exchange Variation |  Symmetrical Line,12
YemSINSx,FALSE,13,resign,black,10+25,grsa,1254,grandmasterreturn,2344,D43,Semi-Slav Defense,8
NPyFrVPh,FALSE,22,resign,white,30+30,rajuppi,2454,grsa,1254,A06,Reti Opening,2
Mynfr537,FALSE,2,resign,white,45+0,ziaad98,1500,vrg2311,1233,B20,Sicilian Defense,2
EV19oJdE,FALSE,25,resign,black,5+14,vrg2311,1233,mansour99,1664,C45,Scotch Game,7
DyXVmsGr,FALSE,22,resign,white,10+5,cankose35,1902,vrg2311,1233,B23,Sicilian Defense: Closed Variation,3
kKhmGgkh,TRUE,57,mate,white,10+0,iamaliveandbored,1158,gighellone,1155,C41,Philidor Defense: Exchange Variation #2,7
WiLRYEgT,TRUE,100,draw,draw,10+0,afndina,1158,iamaliveandbored,1158,D00,Queen's Pawn Game #2,3
RL9ZdQO3,FALSE,23,resign,white,10+1,iamaliveandbored,1158,sparkyman,1324,C45,Scotch Game: Schmidt Variation,8
CIUu7318,FALSE,31,resign,black,0+180,iamaliveandbored,1158,sparkyman,1324,C45,Scotch Game: Schmidt Variation,8
7SDFM8wY,FALSE,7,resign,white,0+180,sparkyman,1324,iamaliveandbored,1158,C42,Russian Game: Three Knights Game,5
KBG3ijIf,FALSE,6,resign,black,0+180,iamaliveandbored,1158,sparkyman,1324,C44,Irish Gambit,5
XedVZ3HB,TRUE,26,resign,black,10+0,filmokholik,1101,iamaliveandbored,1148,C22,Center Game: Paulsen Attack Variation,7
GSeyt4C8,TRUE,16,resign,black,10+0,iamaliveandbored,1159,aleff_blendon,1165,B57,Sicilian Defense: Modern Variations |  Main Line,8
GEZZDaWj,TRUE,14,resign,black,10+0,iamaliveandbored,1166,silasolveirasilva,1295,C41,Philidor Defense: Exchange Variation,8
2noWkIb8,TRUE,78,draw,draw,10+0,duettoduetto,1227,iamaliveandbored,1164,C42,Petrov's Defense,4
m5AyQ1qS,TRUE,4,resign,white,10+0,edwar,1500,iamaliveandbored,1168,C26,Vienna Game: Falkbeer Variation,4
h1EtGGgN,TRUE,85,resign,white,10+0,iamaliveandbored,1157,godk2001,1156,B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation,4
ZFjv8xKj,TRUE,7,draw,draw,10+0,godk2001,1156,iamaliveandbored,1157,C20,King's Pawn Game: Wayward Queen Attack,3
WMtKPrKP,TRUE,44,resign,black,10+0,lichess2point0,984,iamaliveandbored,1151,C26,Vienna Game: Falkbeer Variation,4
L18vqYGs,TRUE,61,mate,white,10+0,iamaliveandbored,1141,hirenmac44,1127,C42,Russian Game: Damiano Variation,6
Ck1Xp2MO,TRUE,47,resign,black,10+0,iamaliveandbored,1150,dmarin5983,1223,C41,Philidor Defense: Exchange Variation #2,7
vTOSDGgh,TRUE,27,outoftime,white,10+0,iamaliveandbored,1127,cacarot,1166,C40,King's Pawn Game: McConnell Defense,4
Nc6OVdnO,TRUE,36,resign,white,10+0,ronnie2011,1177,iamaliveandbored,1137,C42,Russian Game: Three Knights Game,5
eOo0fDQ6,TRUE,92,resign,black,10+0,zaferalt,1155,iamaliveandbored,1125,C42,Petrov's Defense,4
hYGY8qb0,TRUE,24,mate,black,10+0,viswannabe,1087,feloniousmonk,1096,C50,Italian Game,5
UR9k66dm,TRUE,32,resign,white,10+0,boosterpack32,1054,viswannabe,1100,C44,King's Knight Opening: Konstantinopolsky,5
TMeuZWYD,TRUE,122,resign,black,10+0,viswannabe,1105,victor_simon,1386,B21,Sicilian Defense: Smith-Morra Gambit #2,3
5UmXlUHj,TRUE,24,resign,white,10+0,sovietnebun,1056,viswannabe,1119,A30,English Opening: Symmetrical Variation,2
bDHMLBEX,TRUE,15,resign,white,10+0,martinlutherking,1463,viswannabe,1122,C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation,8
fzAc6oKG,TRUE,64,resign,black,10+0,viswannabe,1124,nomaschess,1573,C41,Philidor Defense #3,5
dK1PGMmL,TRUE,23,resign,white,10+0,jeremiah_natanael,1572,viswannabe,1126,C23,Bishop's Opening,3
aFGakNvv,TRUE,22,resign,black,10+0,viswannabe,1135,nullvalue,1209,B21,Sicilian Defense: Smith-Morra Gambit #2,3
WFjG1QkY,TRUE,48,mate,black,10+0,viswannabe,1143,raro8765,1269,B01,Scandinavian Defense,2
aZqn13Vk,TRUE,46,resign,white,10+0,meatwod,1398,viswannabe,1148,D30,Queen's Gambit Declined,4
vLMvZIWl,TRUE,32,resign,black,10+0,viswannabe,1158,gauvinator,1196,C46,Four Knights Game: Italian Variation,7
58T3JRPr,TRUE,57,resign,white,10+0,egor13647564wy5,1393,viswannabe,1163,C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation,8
2wdpH1th,TRUE,46,mate,black,10+0,viswannabe,1172,mbmlubos,1286,C46,Four Knights Game: Italian Variation,7
FsK5cpuw,TRUE,51,resign,white,10+0,giselab,1068,viswannabe,1188,C46,Three Knights Opening,5
lKcpwUA0,TRUE,58,resign,black,10+0,viswannabe,1207,ghesah3000,981,B25,Sicilian Defense: Closed Variation |  Traditional,4
SWQcyk7q,TRUE,26,mate,black,10+0,anfield8,1208,viswannabe,1194,C44,Scotch Game: Lolli Variation,6
7l0DF0Fu,TRUE,50,mate,black,10+0,chippintory,1265,viswannabe,1179,D00,Queen's Pawn Game #2,3
vDVtyZKN,TRUE,12,resign,black,10+0,viswannabe,1189,hassan856,1245,B00,Owen Defense,2
iaiENhPo,TRUE,23,mate,white,10+0,viswannabe,1174,magdypeter012,1266,C50,Four Knights Game: Italian Variation,8
66TlGIhI,TRUE,62,resign,white,10+0,flfuhep1968,1339,viswannabe,1181,C20,King's Pawn Game: Wayward Queen Attack,3
2lmsZtlR,TRUE,44,mate,black,10+0,viswannabe,1191,nachoherrera,1265,C40,King's Knight Opening,3
N6uQZbpH,TRUE,52,mate,black,10+0,harrypotter777,1351,viswannabe,1172,D01,Queen's Pawn Game: Chigorin Variation,4
gQ3skeq6,TRUE,40,resign,black,10+0,viswannabe,1175,vishfrnds,1528,B23,Sicilian Defense: Closed,4
DAFVeEoZ,TRUE,17,mate,white,10+0,rodolo,1539,viswannabe,1178,C50,Italian Game: Giuoco Pianissimo,7
JgU8pbLH,TRUE,37,mate,white,10+0,viswannabe,1171,jasonredford,1016,C40,King's Knight Opening,3
C97lw7Ey,TRUE,25,resign,white,10+0,toimprove,1340,viswannabe,1178,C64,Ruy Lopez: Classical Variation,6
wFlBkUy9,TRUE,26,resign,black,10+0,viswannabe,1180,axelxdxd,1586,B25,Sicilian Defense: Closed Variation |  Traditional,4
vf6yrQlD,TRUE,97,resign,white,10+0,agustin_chess,1563,viswannabe,1183,C45,Scotch Game,7
nrAW8Bca,TRUE,65,mate,white,10+0,junchomanuel,1657,viswannabe,1185,C48,Four Knights Game: Spanish Variation |  Classical Variation,8
GdJr6S8O,TRUE,54,resign,white,10+0,viswannabe,1162,josejuancaselli,1610,C46,Four Knights Game: Italian Variation,7
JP4jImLq,TRUE,31,resign,black,10+0,viswannabe,1163,lolone,1641,B20,Sicilian Defense,2
I3GTqdpV,TRUE,72,resign,white,10+0,josephgobbels,1336,viswannabe,1154,D01,Queen's Pawn Game: Chigorin Variation,4
L8zrI5BD,TRUE,53,mate,white,10+0,viswannabe,1136,fandmlancaster2,1307,C41,Philidor Defense #2,4
jdF0kLDy,TRUE,24,resign,white,10+0,mmoon01,1383,viswannabe,1141,A30,English Opening: Symmetrical Variation,2
vUonYJYn,TRUE,116,outoftime,black,10+0,ashpak,1140,viswannabe,1129,C55,Italian Game: Anti-Fried Liver Defense,6
ERcEbmtN,TRUE,51,resign,black,10+0,viswannabe,1147,cracovia,957,C40,King's Knight Opening,3
Ga0rgSfm,TRUE,29,mate,white,10+0,viswannabe,1137,theboyhasnoname,1050,C41,Philidor Defense #3,5
6abSTcSF,TRUE,49,resign,black,10+0,viswannabe,1147,chiesu,1225,C40,Elephant Gambit: Paulsen Countergambit,6
IN56zlIJ,TRUE,84,mate,black,10+0,arjenf,1129,viswannabe,1135,C20,King's Pawn Game: Wayward Queen Attack,3
xuwxxgpb,TRUE,66,resign,white,10+0,fgomez,1443,viswannabe,1139,C44,Ponziani Opening,5
g3x3xfAl,TRUE,28,mate,black,10+0,viswannabe,1142,alexandrsolodovnik,1469,A06,Zukertort Opening: Tennison Gambit,3
IklNqQOw,TRUE,45,resign,white,10+0,drocupter,1483,viswannabe,1145,A00,Saragossa Opening,1
fFqUrizD,TRUE,127,resign,white,10+0,x-meister,1281,viswannabe,1153,D30,Queen's Gambit Declined,4
tchdkuhO,TRUE,24,resign,black,10+0,viswannabe,1156,alexis_1983,1545,C50,Four Knights Game: Italian Variation,8
I0TiJ2Ga,TRUE,68,resign,black,25+10,fritz65,1652,jpokerflat,1739,B10,Caro-Kann Defense,2
Iv7aDCAM,TRUE,42,resign,black,15+15,superposition,1761,jpokerflat,1723,B10,Caro-Kann Defense,2
bAkns0Jr,TRUE,47,resign,white,30+30,thehaleguathor,2200,jpokerflat,1725,B11,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Exchange Line,8
VXqXfkrq,TRUE,56,outoftime,black,15+15,jpokerflat,1748,francopg1969,1505,D00,Queen's Pawn Game: Mason Attack,3
BwW94jma,TRUE,56,mate,black,15+15,sonkisot21,1677,jpokerflat,1736,B13,Caro-Kann Defense: Exchange Variation,5
ZfiB5dU6,TRUE,63,resign,white,25+10,marsnk,1577,jpokerflat,1754,B13,Caro-Kann Defense: Exchange Variation,5
tS10y8Io,TRUE,65,resign,white,30+30,jpokerflat,1753,slavy,1179,D00,Queen's Pawn Game: Steinitz Countergambit,4
2Ed1mG3V,TRUE,73,resign,white,25+10,jpokerflat,1726,caltit,1711,A40,Queen's Pawn,1
eUaQ5sWm,TRUE,97,resign,white,15+15,locucarro,1693,jpokerflat,1743,B10,Caro-Kann Defense,2
qTVP4j9X,TRUE,21,resign,black,15+15,degre,1696,jpokerflat,1729,D00,Queen's Pawn Game: Mason Attack,3
vKfImRmA,TRUE,88,draw,draw,15+15,jpokerflat,1732,lolmaster123,1652,D00,Queen's Pawn Game: Mason Attack,3
AmROOVKU,TRUE,81,resign,white,15+15,jpokerflat,1718,loogos,1696,D00,Queen's Pawn Game: Mason Attack,3
iqI94z0s,FALSE,62,resign,black,15+15,jpokerflat,1718,vaalosnah,1519,A40,Mikenas Defense,2
XS2Wqewv,TRUE,76,outoftime,black,15+15,jpokerflat,1742,giamp8,1533,D00,Queen's Pawn Game: Mason Attack,3
tS6tvGNk,TRUE,65,resign,white,15+15,jpokerflat,1712,eus1968,1605,D00,Queen's Pawn Game: Mason Attack,3
3f35Wlwk,TRUE,52,resign,black,15+15,jpokerflat,1733,baal19,1666,D00,Queen's Pawn Game: Mason Attack,3
BvQR69NU,TRUE,75,resign,white,15+15,evgenyi,1731,jpokerflat,1735,C02,French Defense: Advance Variation,8
rBkEVEK8,TRUE,149,mate,white,15+15,jpokerflat,1722,dedjkenator,1600,D00,Queen's Pawn Game: Mason Attack,3
RaaXitQr,TRUE,96,mate,black,15+15,jpokerflat,1746,andrey111111,1683,A40,Horwitz Defense,2
DkQgh5HY,TRUE,89,resign,white,15+15,podnimaya_znamya,1794,jpokerflat,1765,C18,French Defense: Winawer Variation |  Advance Variation #2,11
qHIxUJal,TRUE,48,resign,white,15+15,jpokerflat,1729,capobruno,1564,A40,Queen's Pawn,1
JkEcyA3P,FALSE,46,resign,black,5+8,kovacsistvan,1749,laode_syahril,2119,B12,Caro-Kann Defense: Advance Variation,5
dPDLm9hu,FALSE,21,outoftime,white,5+8,laode_syahril,2119,alik34,1991,C45,Scotch Game,7
XdZUH3wS,FALSE,58,outoftime,black,5+8,yusuf2012,1349,laode_syahril,2119,D12,Slav Defense: Quiet Variation |  Schallopp Defense,8
AbL4qbvl,TRUE,38,outoftime,black,10+0,kanchanfromindia,846,laode_syahril,2119,A04,Zukertort Opening: Black Mustang Defense,2
TmYoZ2Mr,TRUE,72,mate,black,10+0,laode_syahril,2147,domyaty1953,2113,C10,French Defense: Marshall Variation,6
uhxTJwPQ,TRUE,68,draw,draw,10+0,bauss54,2044,laode_syahril,2156,D56,Queen's Gambit Declined: Lasker Defense,14
pCRElg8p,TRUE,132,mate,black,10+0,laode_syahril,2192,ginreck,2103,B54,Sicilian Defense #2,6
wxX0bHAT,TRUE,22,resign,white,10+0,laode_syahril,2178,bringue,1955,A05,King's Indian Attack: Symmetrical Defense,4
6ee1MEvP,TRUE,56,resign,black,10+0,andybar,1928,laode_syahril,2164,E32,Nimzo-Indian Defense: Classical Variation,7
zxCdZkPq,TRUE,85,mate,white,15+15,laode_syahril,2203,karakiller87,2040,E15,Queen's Indian Defense: Fianchetto Traditional,8
hVtDBDkG,TRUE,44,resign,black,15+15,ae_mat,1833,laode_syahril,2193,E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9
b59NpQuW,TRUE,80,outoftime,black,15+15,erdene123,1980,laode_syahril,2173,D45,Semi-Slav Defense: Stoltz Variation,11
OHVh1oko,TRUE,43,resign,white,15+15,laode_syahril,2147,erdene123,2008,D87,Gruenfeld Defense: Exchange Variation |  Spassky Variation,16
lmk7lokQ,TRUE,98,mate,black,15+15,beamall,2104,laode_syahril,2098,B19,Caro-Kann Defense: Classical |  Spassky Variation,15
34BzwAwa,TRUE,43,mate,white,15+15,laode_syahril,2029,beamall,2117,C48,Four Knights Game: Spanish Variation,7
neB5oibq,TRUE,57,draw,draw,15+15,beamall,2120,laode_syahril,2010,D43,Semi-Slav Defense,8
63PiJLzL,TRUE,70,mate,black,15+15,nichecorner,1706,laode_syahril,1983,D02,Queen's Pawn Game: London System,5
XKAotDZv,TRUE,49,resign,white,15+15,laode_syahril,1906,posmacaco,1928,C45,Scotch Game,7
Xm7neWCT,TRUE,107,resign,white,15+15,laode_syahril,1833,srinathpads,1719,A09,Reti Opening: Reti Accepted,4
2KGzYnb8,TRUE,52,mate,black,15+15,srinathpads,1728,laode_syahril,1662,B12,Caro-Kann Defense: Advance Variation,5
ZWLHvQT9,TRUE,39,resign,white,15+15,laode_syahril,1500,memoryst,1500,D45,Semi-Slav Defense: Normal Variation,10
kOxDbue2,TRUE,53,resign,white,30+30,erx0r,1757,dumbluck,1992,A25,English Opening: King's English Variation |  Taimanov Variation,8
ZEroJxFf,TRUE,46,resign,black,30+30,dumbluck,2022,kimaga,1865,C01,French Defense: Exchange Variation |  Monte Carlo Variation,7
iePNTV78,TRUE,34,resign,black,10+0,danielvsk,1708,dumbluck,2016,C30,King's Gambit Declined |  Miles Defense,6
Hj5KPRXb,TRUE,60,resign,black,10+0,elcazador201,1608,dumbluck,2012,C67,Ruy Lopez: Berlin Defense |  l'Hermet Variation,10
T7dwhqQ5,TRUE,37,mate,white,10+0,aldali,1806,dumbluck,2048,C55,Italian Game: Scotch Gambit,9
GiMAcWct,TRUE,118,resign,black,10+0,apostheosis,1934,dumbluck,2031,A04,Zukertort Opening: Black Mustang Defense,2
A02Mshug,TRUE,182,resign,black,10+0,darkest_moment,1787,dumbluck,2020,D07,Queen's Gambit Refused: Chigorin Defense #3,6
t69kqnWh,TRUE,2,resign,black,15+15,adcz,1728,dumbluck,2012,B00,Nimzowitsch Defense,2
tX7IW7Pk,FALSE,77,mate,white,15+0,stracchino,2322,dumbluck,2012,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,6
9w4VjZfZ,FALSE,65,resign,white,5+5,sackingoff,2045,dumbluck,2012,A20,English Opening: King's English Variation,2
1cln6LHK,TRUE,38,resign,black,10+0,kasparock0967,1851,dumbluck,1996,D07,Queen's Gambit Refused: Chigorin Defense #3,6
daayGWfk,TRUE,51,draw,draw,10+0,alfonso74,1936,dumbluck,2001,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,6
GF90gq47,TRUE,60,outoftime,black,15+10,lurtrester,1957,dumbluck,1972,C46,Four Knights Game: Gunsberg Variation,7
X6oE2N0s,TRUE,38,outoftime,black,10+0,chess12377,1858,dumbluck,1948,C44,Ponziani Opening,5
NjcbiyTR,TRUE,45,mate,white,10+2,stringr4y,2027,dumbluck,1976,C30,King's Gambit Declined |  Miles Defense,6
sWk7HRlo,TRUE,27,resign,white,5+5,paul-b,2094,dumbluck,2004,D00,Queen's Pawn Game: Mason Attack,3
SawChbgD,FALSE,43,draw,draw,10+0,badpuppy,1949,dumbluck,2004,C24,Bishop's Opening: Urusov Gambit |  Keidansky Gambit,9
XtlmMajc,TRUE,82,resign,black,10+0,jrsc,2095,dumbluck,1947,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
6sLz9yMf,TRUE,110,mate,black,10+0,joseneto95,1964,dumbluck,1892,D02,Queen's Pawn Game: Chigorin Variation,4
y6gGuSSY,TRUE,65,mate,white,10+0,lostearthworm,1955,dumbluck,1942,C57,Italian Game: Two Knights Defense |  Fritz Variation,10
0cWN406h,TRUE,35,resign,white,10+0,sussanita,2215,dumbluck,1966,C45,Scotch Game: Classical Variation,8
XBFWTjXc,TRUE,75,mate,white,10+0,sussanita,2203,dumbluck,1997,C45,Scotch Game: Classical Variation,8
OxAnNlyf,TRUE,147,draw,draw,15+10,lurtrester,1986,dumbluck,2001,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
JIK0gMs3,TRUE,84,resign,black,10+5,joseisidro,2047,dumbluck,1855,D00,Queen's Pawn Game #2,3
vHslXAkU,TRUE,62,mate,black,5+7,dodo-152,1702,dumbluck,1748,B00,Nimzowitsch Defense,2
5ajFuLhq,TRUE,87,resign,black,12+0,malatestabr,1625,dumbluck,1500,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
IsrvOLZO,TRUE,30,resign,black,15+5,claner,1644,physicist1993,1810,B25,Sicilian Defense: Closed Variation |  Traditional,4
NTjCagBR,TRUE,127,mate,white,10+0,alishameli1380,1725,erdugliano71,1984,B47,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,10
0szxiSdT,TRUE,36,mate,black,10+0,s_hari,1143,erdugliano71,1984,B20,Sicilian Defense,2
rjbdkm9Y,TRUE,49,resign,white,10+0,erdugliano71,1983,vkmansftw,1281,D00,Queen's Pawn Game: Mason Attack,3
felFqnzl,TRUE,28,resign,black,10+0,totallooser,1840,erdugliano71,1975,B40,Sicilian Defense: Delayed Alapin Variation,5
p7GC1zEA,TRUE,64,resign,white,10+0,turkishcoffee,2091,erdugliano71,1985,B23,Sicilian Defense: Closed,4
RL7HEfVX,TRUE,138,resign,black,10+0,graho,1891,erdugliano71,1974,B40,Sicilian Defense: French Variation,4
ijwWWCbq,TRUE,111,resign,white,10+0,heartless_mf,1827,erdugliano71,1994,A15,English Opening: Anglo-Indian Defense |  Scandinavian Defense,4
tlMJj6K7,TRUE,64,mate,black,10+0,erdugliano71,2003,kurshev,2121,A45,Indian Game,2
PQcIOgIT,TRUE,70,resign,white,10+0,erdugliano71,2002,edik1ng,1499,D10,Slav Defense,4
c399HvA0,TRUE,51,resign,white,10+0,erdugliano71,1986,st2orm,2028,D00,Queen's Pawn Game: Mason Attack,3
BMh2IFcN,TRUE,132,mate,black,10+0,koskor,1769,erdugliano71,1980,B20,Sicilian Defense,2
7uN9fAX2,TRUE,93,draw,draw,10+0,miladahmadiasl,2050,erdugliano71,1973,D12,Slav Defense: Quiet Variation |  Pin Defense,8
loywlU9T,TRUE,91,draw,draw,10+0,celkil01,1904,erdugliano71,1976,B47,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,10
VKToQUtg,TRUE,58,resign,black,10+0,rhama_25,1659,erdugliano71,1971,B20,Sicilian Defense: Staunton-Cochrane Variation,3
n4o1FqOr,TRUE,39,mate,white,10+0,erdugliano71,1965,mmaric,1741,D00,Queen's Pawn Game: Mason Attack,3
QsPOyRNm,TRUE,57,resign,white,10+0,erdugliano71,1962,galbert,1559,D00,Queen's Pawn Game: Mason Attack,3
tNp7wmDA,TRUE,68,mate,black,10+0,heartless_mf,1839,erdugliano71,1952,A08,King's Indian Attack,4
WoZqU6Ur,TRUE,67,resign,black,10+0,bodc,1702,erdugliano71,1946,D00,Queen's Pawn Game: Mason Attack,3
KAYHgLSs,TRUE,146,outoftime,black,10+0,radiomaryjak,1974,erdugliano71,1929,B44,Sicilian Defense: Paulsen Variation,8
